USER_ID,AGE,MERCHANT_ID,Transactions
147,38,219,0.02
147,38,220,0.01
147,38,205,0.01
147,38,207,0.03
147,38,221,0.01
147,38,269,0.02
147,38,349,0.06
147,38,209,0.01
147,38,350,0.01
147,38,281,0.13
147,38,211,0.01
147,38,351,0.07
147,38,352,0.01
147,38,261,0.04
147,38,213,0.03
147,38,214,0.03
147,38,240,0.01
147,38,262,0.01
147,38,215,0.22
147,38,255,0.01
147,38,229,0.03
147,38,216,0.03
147,38,353,0.01
147,38,266,0.03
147,38,354,0.08
147,38,248,0.01
147,38,267,0.01
147,38,311,0.01
148,40,279,0.06
148,40,204,0
148,40,220,0.02
148,40,236,0.01
148,40,207,0.03
148,40,269,0.02
148,40,336,0
148,40,209,0
148,40,210,0.01
148,40,211,0.01
148,40,352,0.01
148,40,256,0
148,40,212,0.02
148,40,270,0.02
148,40,213,0.17
148,40,214,0.01
148,40,257,0
148,40,240,0.29
148,40,215,0.06
148,40,255,0.07
148,40,293,0
148,40,229,0.04
148,40,305,0
148,40,306,0
148,40,355,0
148,40,216,0
148,40,231,0
148,40,309,0
148,40,353,0.01
148,40,217,0.07
148,40,267,0
148,40,254,0.01
148,40,330,0.02
148,40,312,0.01
148,40,324,0
150,35,337,0.01
150,35,357,0.01
150,35,338,0.26
150,35,225,0.04
150,35,358,0.02
150,35,340,0.01
150,35,359,0.02
150,35,360,0.01
150,35,328,0.01
150,35,361,0.01
150,35,362,0.02
150,35,323,0.07
150,35,363,0.01
150,35,356,0.41
150,35,234,0.13
150,35,364,0.01
151,39,279,0.02
151,39,219,0.34
151,39,220,0.02
151,39,365,0.02
151,39,239,0.02
151,39,213,0.07
151,39,240,0.17
151,39,215,0.07
151,39,229,0.1
151,39,278,0.02
151,39,266,0.05
151,39,366,0.02
151,39,254,0.02
151,39,297,0.02
160,36,241,0.01
160,36,219,0.11
160,36,220,0.03
160,36,235,0
160,36,205,0.01
160,36,203,0
160,36,285,0
160,36,207,0.01
160,36,221,0.01
160,36,222,0.01
160,36,223,0
160,36,208,0.17
160,36,224,0.01
160,36,314,0.03
160,36,238,0.11
160,36,209,0
160,36,318,0
160,36,345,0
160,36,210,0
160,36,276,0
160,36,211,0
160,36,239,0.02
160,36,277,0
160,36,215,0
160,36,381,0.01
160,36,382,0.01
160,36,383,0
160,36,291,0.02
160,36,229,0.09
160,36,247,0.01
160,36,266,0.01
160,36,232,0.01
160,36,295,0
160,36,273,0.09
160,36,254,0.2
160,36,233,0.01
161,34,341,1
164,32,219,0.07
164,32,205,0.07
164,32,242,0.07
164,32,291,0.27
164,32,248,0.07
164,32,232,0.33
164,32,273,0.07
164,32,297,0.07
166,36,346,0
166,36,279,0.04
166,36,347,0.01
166,36,204,0
166,36,220,0.01
166,36,203,0
166,36,236,0.01
166,36,207,0.08
166,36,269,0.01
166,36,349,0
166,36,211,0.02
166,36,261,0
166,36,227,0
166,36,270,0.01
166,36,213,0.15
166,36,214,0.01
166,36,240,0.23
166,36,215,0.22
166,36,283,0.02
166,36,229,0.02
166,36,264,0
166,36,305,0.01
166,36,309,0.01
166,36,217,0.02
166,36,266,0.07
166,36,267,0.02
166,36,296,0
166,36,389,0
166,36,369,0.01
167,32,218,1
168,34,285,0.33
168,34,246,0.33
168,34,232,0.33
169,39,279,0.02
169,39,211,0.09
169,39,212,0.02
169,39,213,0.81
169,39,240,0.03
169,39,215,0.03
170,37,239,0.13
170,37,288,0.13
170,37,240,0.5
170,37,264,0.13
170,37,254,0.13
175,37,391,1
176,33,392,0.04
176,33,219,0.25
176,33,220,0.04
176,33,285,0.04
176,33,208,0.13
176,33,238,0.08
176,33,209,0.08
176,33,227,0.04
176,33,291,0.08
176,33,247,0.04
176,33,266,0.04
176,33,248,0.13
177,36,219,0.04
177,36,220,0.08
177,36,203,0.03
177,36,242,0.01
177,36,222,0.01
177,36,223,0.03
177,36,208,0.01
177,36,224,0.01
177,36,227,0.04
177,36,229,0.03
177,36,266,0.02
177,36,273,0.66
177,36,393,0.01
178,39,241,0.01
178,39,219,0.13
178,39,207,0.01
178,39,222,0.1
178,39,224,0.02
178,39,314,0.41
178,39,209,0.01
178,39,277,0.01
178,39,212,0.09
178,39,247,0.01
178,39,266,0.01
178,39,248,0.06
178,39,273,0.13
178,39,254,0.01
181,33,279,0.05
181,33,285,0.02
181,33,242,0.17
181,33,261,0.05
181,33,227,0.02
181,33,212,0.02
181,33,394,0.12
181,33,215,0.07
181,33,248,0.02
181,33,322,0.02
181,33,232,0.02
181,33,273,0.05
181,33,312,0.29
181,33,369,0.05
182,35,279,0.36
182,35,347,0.02
182,35,204,0.08
182,35,344,0.01
182,35,236,0.07
182,35,207,0.02
182,35,269,0.03
182,35,209,0.01
182,35,212,0.07
182,35,270,0.06
182,35,213,0.05
182,35,240,0.01
182,35,283,0.16
182,35,229,0.01
182,35,307,0.01
182,35,258,0.01
182,35,217,0.05
183,33,279,0
183,33,219,0.03
183,33,220,0.03
183,33,235,0.01
183,33,332,0.01
183,33,205,0.05
183,33,236,0.03
183,33,207,0
183,33,222,0.01
183,33,269,0
183,33,238,0.24
183,33,209,0.1
183,33,345,0.01
183,33,210,0
183,33,276,0.01
183,33,286,0
183,33,288,0
183,33,212,0.02
183,33,213,0.1
183,33,240,0.06
183,33,215,0.02
183,33,289,0.05
183,33,290,0
183,33,382,0
183,33,291,0.02
183,33,283,0.02
183,33,229,0.02
183,33,263,0
183,33,216,0.02
183,33,385,0.07
183,33,266,0.02
183,33,297,0.01
186,40,220,0.19
186,40,314,0.52
186,40,209,0.14
186,40,227,0.1
186,40,273,0.05
189,35,219,0.01
189,35,205,0.01
189,35,203,0.01
189,35,208,0.06
189,35,238,0.21
189,35,243,0.01
189,35,386,0.01
189,35,345,0.01
189,35,210,0.01
189,35,239,0.01
189,35,288,0.01
189,35,212,0.03
189,35,215,0.01
189,35,291,0.01
189,35,229,0.01
189,35,328,0.01
189,35,354,0.05
189,35,248,0.01
189,35,232,0.01
189,35,273,0.01
189,35,254,0.49
192,36,219,0.07
192,36,220,0.03
192,36,205,0.03
192,36,222,0.07
192,36,227,0.1
192,36,212,0.37
192,36,290,0.03
192,36,216,0.03
192,36,232,0.03
192,36,273,0.23
193,33,397,0.02
193,33,203,0.02
193,33,318,0.07
193,33,276,0.11
193,33,288,0.23
193,33,277,0.07
193,33,212,0.39
193,33,257,0.02
193,33,264,0.02
193,33,248,0.02
193,33,372,0.02
195,38,224,1
196,40,241,1
201,40,220,0.03
201,40,277,0.03
201,40,212,0.16
201,40,240,0.13
201,40,215,0.03
201,40,247,0.09
201,40,216,0.53
202,38,241,0.02
202,38,337,0.01
202,38,338,0.01
202,38,219,0.03
202,38,202,0.02
202,38,220,0.1
202,38,399,0.02
202,38,222,0.01
202,38,223,0.01
202,38,208,0.01
202,38,224,0.03
202,38,314,0.03
202,38,400,0.02
202,38,276,0.01
202,38,239,0.03
202,38,401,0.01
202,38,326,0.01
202,38,256,0.01
202,38,227,0.01
202,38,212,0.03
202,38,257,0.04
202,38,240,0.02
202,38,291,0.03
202,38,229,0.16
202,38,264,0.02
202,38,230,0.02
202,38,248,0.07
202,38,322,0.01
202,38,232,0.05
202,38,323,0.01
202,38,254,0.09
202,38,335,0.02
202,38,233,0.06
206,33,402,0.01
206,33,338,0.02
206,33,373,0.01
206,33,403,0.01
206,33,206,0.01
206,33,396,0.02
206,33,275,0.01
206,33,223,0.01
206,33,404,0.01
206,33,405,0.03
206,33,210,0.02
206,33,276,0.12
206,33,239,0.01
206,33,406,0.03
206,33,288,0.09
206,33,277,0.01
206,33,212,0.09
206,33,213,0.03
206,33,228,0.06
206,33,240,0.01
206,33,342,0.01
206,33,215,0.01
206,33,407,0.05
206,33,253,0.05
206,33,293,0.02
206,33,283,0.01
206,33,229,0.02
206,33,321,0.01
206,33,266,0.01
206,33,248,0.01
206,33,259,0.03
206,33,408,0.01
206,33,302,0.01
206,33,323,0.03
206,33,296,0.07
206,33,409,0.01
206,33,410,0.03
206,33,299,0.03
207,39,279,0.06
207,39,236,0.51
207,39,207,0.04
207,39,269,0.01
207,39,209,0.03
207,39,270,0.01
207,39,213,0.06
207,39,215,0.1
207,39,289,0.01
207,39,283,0.09
207,39,229,0.01
207,39,305,0.03
207,39,355,0.01
211,37,279,0.03
211,37,347,0.08
211,37,204,0.03
211,37,269,0.03
211,37,238,0.03
211,37,287,0.03
211,37,227,0.03
211,37,212,0.39
211,37,213,0.08
211,37,262,0.03
211,37,283,0.03
211,37,229,0.11
211,37,305,0.03
211,37,306,0.05
211,37,216,0.05
213,35,247,0.5
213,35,254,0.5
217,36,219,0.06
217,36,205,0.06
217,36,203,0.18
217,36,209,0.06
217,36,239,0.06
217,36,286,0.06
217,36,240,0.06
217,36,278,0.06
217,36,372,0.06
217,36,296,0.35
219,31,251,0.06
219,31,279,0.02
219,31,204,0.01
219,31,219,0.05
219,31,220,0.01
219,31,207,0.01
219,31,222,0.03
219,31,209,0.05
219,31,239,0.01
219,31,212,0.06
219,31,289,0.03
219,31,304,0.01
219,31,283,0.04
219,31,229,0.09
219,31,247,0.04
219,31,216,0.01
219,31,266,0.09
219,31,248,0.01
219,31,272,0.04
219,31,259,0.03
219,31,273,0.02
219,31,312,0.13
219,31,233,0.12
220,34,219,0.18
220,34,223,0.02
220,34,239,0.06
220,34,326,0.04
220,34,212,0.02
220,34,312,0.67
222,39,241,0.04
222,39,374,0.01
222,39,202,0.01
222,39,220,0.01
222,39,205,0.01
222,39,203,0.01
222,39,285,0.01
222,39,207,0.05
222,39,274,0.01
222,39,224,0.01
222,39,314,0.29
222,39,210,0.03
222,39,276,0.01
222,39,227,0.02
222,39,212,0.02
222,39,213,0.06
222,39,228,0.01
222,39,215,0.01
222,39,291,0.01
222,39,278,0.01
222,39,414,0.01
222,39,306,0.04
222,39,266,0.03
222,39,248,0.01
222,39,232,0.18
222,39,254,0.01
222,39,312,0.05
223,38,347,0.01
223,38,207,0.05
223,38,269,0.02
223,38,210,0.09
223,38,211,0.06
223,38,287,0.01
223,38,326,0.01
223,38,256,0.01
223,38,213,0.2
223,38,214,0.01
223,38,240,0.1
223,38,215,0.24
223,38,229,0.06
223,38,305,0.01
223,38,385,0.01
223,38,217,0.12
223,38,266,0.01
224,32,331,0.02
224,32,205,0.07
224,32,203,0.02
224,32,318,0.02
224,32,212,0.46
224,32,415,0.02
224,32,257,0.25
224,32,229,0.07
224,32,254,0.09
227,34,276,0.11
227,34,288,0.67
227,34,212,0.17
227,34,254,0.06
229,33,241,0.03
229,33,337,0.01
229,33,338,0.01
229,33,374,0.01
229,33,219,0.05
229,33,416,0.01
229,33,220,0.13
229,33,285,0.01
229,33,242,0.01
229,33,207,0.06
229,33,221,0.04
229,33,274,0.01
229,33,222,0.01
229,33,223,0.01
229,33,224,0.03
229,33,209,0.02
229,33,239,0.01
229,33,226,0.02
229,33,288,0.01
229,33,244,0.01
229,33,340,0.01
229,33,277,0.01
229,33,227,0.05
229,33,212,0.04
229,33,341,0.01
229,33,319,0.01
229,33,257,0.01
229,33,215,0.01
229,33,253,0.02
229,33,320,0.01
229,33,291,0.01
229,33,293,0.03
229,33,229,0.02
229,33,271,0.01
229,33,264,0.02
229,33,247,0.02
229,33,414,0.01
229,33,306,0.02
229,33,231,0.06
229,33,417,0.01
229,33,266,0.01
229,33,248,0.01
229,33,232,0.01
229,33,273,0.04
229,33,254,0.01
229,33,356,0.02
229,33,234,0.01
229,33,393,0.01
233,33,397,0.17
233,33,219,0.17
233,33,326,0.17
233,33,240,0.17
233,33,232,0.17
233,33,254,0.17
234,37,212,0.22
234,37,382,0.09
234,37,231,0.7
237,31,222,0.25
237,31,232,0.5
237,31,254,0.25
238,40,203,0.19
238,40,236,0.06
238,40,238,0.06
238,40,209,0.06
238,40,212,0.25
238,40,240,0.06
238,40,290,0.06
238,40,254,0.19
238,40,393,0.06
242,38,212,0.75
242,38,240,0.25
243,35,208,0.25
243,35,239,0.5
243,35,212,0.25
244,40,222,0.13
244,40,239,0.38
244,40,406,0.13
244,40,257,0.13
244,40,266,0.13
244,40,312,0.13
246,34,227,0.07
246,34,212,0.07
246,34,213,0.14
246,34,240,0.21
246,34,283,0.21
246,34,229,0.07
246,34,263,0.07
246,34,266,0.07
246,34,313,0.07
249,37,220,0.23
249,37,203,0.05
249,37,285,0.05
249,37,275,0.05
249,37,326,0.05
249,37,277,0.05
249,37,291,0.09
249,37,306,0.18
249,37,272,0.18
249,37,267,0.09
251,39,337,0.01
251,39,338,0.01
251,39,300,0.02
251,39,219,0.02
251,39,220,0.03
251,39,205,0.01
251,39,242,0.01
251,39,208,0.01
251,39,400,0.03
251,39,209,0.01
251,39,339,0.01
251,39,391,0.01
251,39,210,0.02
251,39,239,0.01
251,39,421,0.01
251,39,288,0.02
251,39,227,0.03
251,39,212,0.04
251,39,341,0.02
251,39,257,0.01
251,39,228,0.07
251,39,342,0.05
251,39,253,0.01
251,39,246,0.01
251,39,291,0.03
251,39,229,0.02
251,39,247,0.01
251,39,231,0.01
251,39,232,0.08
251,39,273,0.24
251,39,312,0.1
251,39,234,0.01
251,39,393,0.03
256,37,220,0.11
256,37,277,0.04
256,37,227,0.07
256,37,257,0.04
256,37,240,0.15
256,37,229,0.04
256,37,327,0.04
256,37,385,0.07
256,37,231,0.04
256,37,295,0.11
256,37,254,0.22
256,37,312,0.07
259,34,374,0.14
259,34,301,0.14
259,34,341,0.57
259,34,407,0.14
260,36,219,0.13
260,36,220,0.02
260,36,207,0.04
260,36,223,0.3
260,36,239,0.02
260,36,212,0.07
260,36,213,0.02
260,36,240,0.24
260,36,229,0.07
260,36,273,0.02
260,36,254,0.07
267,40,220,1
271,39,219,0.07
271,39,242,0.43
271,39,222,0.14
271,39,239,0.07
271,39,291,0.07
271,39,229,0.07
271,39,278,0.07
271,39,232,0.07
272,34,279,0.35
272,34,347,0.05
272,34,280,0.05
272,34,213,0.25
272,34,215,0.05
272,34,283,0.1
272,34,229,0.1
272,34,218,0.05
279,37,284,0.27
279,37,332,0.04
279,37,269,0.04
279,37,227,0.02
279,37,213,0.06
279,37,240,0.19
279,37,283,0.04
279,37,229,0.1
279,37,271,0.02
279,37,216,0.04
279,37,254,0.04
279,37,369,0.13
280,32,396,0.06
280,32,301,0.25
280,32,341,0.19
280,32,228,0.25
280,32,407,0.19
280,32,377,0.06
281,35,205,0.07
281,35,276,0.07
281,35,288,0.36
281,35,212,0.29
281,35,257,0.07
281,35,264,0.07
281,35,273,0.07
287,35,219,0.17
287,35,220,0.09
287,35,285,0.09
287,35,227,0.35
287,35,320,0.04
287,35,247,0.04
287,35,232,0.13
287,35,254,0.04
287,35,335,0.04
290,39,357,0
290,39,338,0.04
290,39,205,0.02
290,39,203,0.01
290,39,419,0
290,39,242,0
290,39,207,0
290,39,222,0.01
290,39,208,0.25
290,39,225,0
290,39,209,0.01
290,39,210,0
290,39,211,0.02
290,39,226,0.04
290,39,256,0
290,39,227,0.01
290,39,240,0
290,39,215,0.01
290,39,291,0.01
290,39,229,0.04
290,39,264,0.01
290,39,231,0.01
290,39,323,0.01
290,39,273,0.42
290,39,254,0.01
290,39,356,0.03
301,40,219,0.1
301,40,285,0.02
301,40,242,0.1
301,40,243,0.05
301,40,244,0.02
301,40,277,0.02
301,40,212,0.24
301,40,257,0.02
301,40,240,0.02
301,40,253,0.12
301,40,229,0.02
301,40,278,0.02
301,40,271,0.02
301,40,247,0.02
301,40,248,0.05
301,40,273,0.02
301,40,297,0.1
303,35,251,0
303,35,443,0
303,35,219,0.7
303,35,202,0.01
303,35,220,0.02
303,35,285,0
303,35,242,0.02
303,35,222,0.14
303,35,224,0.04
303,35,209,0.01
303,35,227,0.01
303,35,291,0.01
303,35,247,0.01
303,35,414,0
303,35,328,0.01
303,35,266,0.01
303,35,272,0
303,35,232,0
308,38,444,0.47
308,38,211,0.07
308,38,212,0.27
308,38,257,0.07
308,38,240,0.07
308,38,263,0.07
315,31,219,0.05
315,31,220,0.05
315,31,205,0.05
315,31,314,0.65
315,31,209,0.05
315,31,273,0.15
317,40,279,0.01
317,40,220,0.01
317,40,205,0.01
317,40,285,0.01
317,40,207,0.06
317,40,447,0.12
317,40,274,0.02
317,40,448,0.01
317,40,276,0.01
317,40,288,0.02
317,40,244,0.01
317,40,277,0.02
317,40,212,0.35
317,40,213,0.07
317,40,262,0.01
317,40,215,0.03
317,40,291,0.01
317,40,293,0.1
317,40,283,0.07
317,40,229,0.02
317,40,263,0.02
317,40,271,0.03
317,40,216,0.01
319,34,279,0.6
319,34,286,0.4
324,37,203,0.01
324,37,209,0.02
324,37,276,0.02
324,37,286,0.01
324,37,212,0.01
324,37,257,0.03
324,37,240,0.01
324,37,291,0.03
324,37,229,0.03
324,37,264,0.03
324,37,247,0.03
324,37,216,0.01
324,37,248,0.03
324,37,273,0.67
324,37,254,0.03
325,37,238,0.57
325,37,248,0.14
325,37,254,0.29
330,39,220,0.13
330,39,221,0.02
330,39,238,0.63
330,39,318,0.09
330,39,210,0.07
330,39,310,0.04
330,39,273,0.02
332,33,219,0.11
332,33,202,0.11
332,33,220,0.11
332,33,203,0.11
332,33,239,0.22
332,33,231,0.11
332,33,328,0.11
332,33,272,0.11
335,39,279,0.02
335,39,220,0
335,39,260,0.01
335,39,207,0.04
335,39,238,0.01
335,39,384,0.05
335,39,211,0.03
335,39,239,0.01
335,39,256,0
335,39,270,0
335,39,213,0.03
335,39,214,0.1
335,39,240,0.06
335,39,262,0.02
335,39,215,0.36
335,39,446,0.01
335,39,381,0.02
335,39,229,0.01
335,39,271,0
335,39,264,0.01
335,39,305,0
335,39,217,0.13
335,39,259,0.01
335,39,254,0.01
338,36,220,0.07
338,36,203,0.02
338,36,449,0.02
338,36,224,0.11
338,36,400,0.02
338,36,391,0.02
338,36,210,0.02
338,36,227,0.02
338,36,341,0.02
338,36,291,0.02
338,36,229,0.09
338,36,231,0.18
338,36,377,0.04
338,36,408,0.07
338,36,273,0.13
338,36,254,0.07
338,36,356,0.07
339,33,223,0.16
339,33,227,0.04
339,33,266,0.48
339,33,273,0.28
339,33,254,0.04
346,40,300,0.03
346,40,398,0.03
346,40,219,0.01
346,40,318,0.02
346,40,210,0.01
346,40,276,0.29
346,40,431,0.06
346,40,288,0.32
346,40,212,0.02
346,40,341,0.08
346,40,213,0.01
346,40,257,0.02
346,40,228,0.06
346,40,407,0.01
346,40,259,0.03
346,40,296,0.02
349,35,220,0.09
349,35,205,0.03
349,35,227,0.06
349,35,229,0.12
349,35,273,0.71
350,36,241,0.02
350,36,251,0.02
350,36,219,0.08
350,36,236,0.02
350,36,223,0.02
350,36,225,0.05
350,36,209,0.03
350,36,239,0.02
350,36,431,0.02
350,36,213,0.05
350,36,240,0.06
350,36,342,0.05
350,36,215,0.02
350,36,253,0.02
350,36,291,0.03
350,36,283,0.02
350,36,229,0.05
350,36,271,0.02
350,36,385,0.03
350,36,321,0.02
350,36,266,0.02
350,36,296,0.05
350,36,254,0.06
350,36,312,0.19
350,36,234,0.08
354,40,219,0.28
354,40,220,0.08
354,40,205,0.01
354,40,203,0.01
354,40,242,0.05
354,40,206,0.01
354,40,222,0.04
354,40,238,0.05
354,40,209,0.01
354,40,210,0.01
354,40,276,0.01
354,40,288,0.01
354,40,212,0.15
354,40,270,0.01
354,40,213,0.01
354,40,240,0.08
354,40,229,0.05
354,40,266,0.01
354,40,451,0.01
354,40,232,0.04
354,40,295,0.01
354,40,254,0.02
354,40,297,0.01
355,32,219,0.23
355,32,222,0.03
355,32,223,0.05
355,32,208,0.25
355,32,441,0.08
355,32,232,0.08
355,32,312,0.3
357,33,219,1
358,33,251,0.03
358,33,219,0.18
358,33,220,0.03
358,33,205,0.03
358,33,223,0.06
358,33,208,0.03
358,33,211,0.06
358,33,239,0.15
358,33,215,0.03
358,33,229,0.03
358,33,271,0.03
358,33,247,0.03
358,33,248,0.18
358,33,254,0.12
358,33,324,0.03
360,33,338,0.08
360,33,374,0.04
360,33,203,0.25
360,33,426,0.02
360,33,301,0.02
360,33,225,0.04
360,33,318,0.02
360,33,276,0.02
360,33,288,0.02
360,33,227,0.02
360,33,212,0.02
360,33,341,0.02
360,33,228,0.06
360,33,253,0.21
360,33,246,0.02
360,33,387,0.04
360,33,323,0.04
360,33,437,0.02
360,33,356,0.02
361,33,241,0.03
361,33,284,0.31
361,33,236,0.03
361,33,213,0.1
361,33,240,0.08
361,33,215,0.03
361,33,283,0.03
361,33,229,0.03
361,33,271,0.03
361,33,230,0.03
361,33,369,0.33
363,40,397,0.04
363,40,219,0.45
363,40,235,0.07
363,40,242,0.01
363,40,237,0.01
363,40,208,0.01
363,40,224,0.05
363,40,212,0.01
363,40,257,0.06
363,40,240,0.1
363,40,291,0.01
363,40,327,0.01
363,40,265,0.01
363,40,272,0.01
363,40,312,0.14
368,31,222,0.02
368,31,269,0.09
368,31,427,0.02
368,31,212,0.09
368,31,240,0.3
368,31,304,0.19
368,31,229,0.02
368,31,313,0.28
370,35,215,0.5
370,35,254,0.5
372,32,400,0.25
372,32,401,0.25
372,32,228,0.5
375,37,219,0.14
375,37,205,0.04
375,37,227,0.25
375,37,212,0.29
375,37,240,0.07
375,37,271,0.04
375,37,247,0.04
375,37,231,0.04
375,37,266,0.04
375,37,273,0.04
375,37,460,0.04
378,37,443,0.02
378,37,220,0.04
378,37,399,0.04
378,37,288,0.02
378,37,277,0.13
378,37,227,0.04
378,37,212,0.11
378,37,240,0.02
378,37,407,0.02
378,37,433,0.02
378,37,229,0.09
378,37,264,0.02
378,37,248,0.02
378,37,259,0.02
378,37,273,0.28
378,37,254,0.11
379,39,220,0.12
379,39,285,0.06
379,39,223,0.06
379,39,227,0.12
379,39,257,0.12
379,39,232,0.06
379,39,254,0.47
381,36,242,0.06
381,36,231,0.59
381,36,266,0.06
381,36,232,0.24
381,36,273,0.06
383,39,219,0.1
383,39,203,0.05
383,39,275,0.1
383,39,209,0.1
383,39,318,0.05
383,39,288,0.05
383,39,212,0.38
383,39,283,0.05
383,39,296,0.05
383,39,380,0.05
383,39,297,0.05
385,37,279,0.08
385,37,204,0.08
385,37,219,0.05
385,37,220,0.15
385,37,243,0.03
385,37,212,0.38
385,37,240,0.13
385,37,296,0.03
385,37,254,0.05
385,37,297,0.03
386,38,241,0.23
386,38,202,0.39
386,38,224,0.05
386,38,227,0.15
386,38,230,0.01
386,38,266,0.17
389,33,421,0.05
389,33,341,0.05
389,33,228,0.65
389,33,462,0.2
389,33,433,0.05
392,32,279,0.25
392,32,219,0.03
392,32,207,0.03
392,32,318,0.03
392,32,212,0.06
392,32,213,0.06
392,32,214,0.09
392,32,240,0.03
392,32,215,0.13
392,32,283,0.03
392,32,271,0.03
392,32,218,0.19
392,32,266,0.03
393,39,202,0.01
393,39,220,0.01
393,39,205,0.03
393,39,236,0.18
393,39,207,0.02
393,39,238,0.48
393,39,209,0.11
393,39,211,0.02
393,39,239,0.01
393,39,351,0.02
393,39,212,0.06
393,39,240,0.03
393,39,327,0.01
393,39,216,0.03
396,39,251,0.17
396,39,205,0.17
396,39,223,0.5
396,39,252,0.17
405,35,285,0.43
405,35,238,0.57
407,35,212,0.4
407,35,213,0.4
407,35,229,0.2
408,33,223,0.5
408,33,212,0.5
409,37,219,0.55
409,37,222,0.1
409,37,223,0.1
409,37,209,0.1
409,37,239,0.05
409,37,240,0.05
409,37,271,0.05
410,33,219,0.05
410,33,220,0.14
410,33,318,0.07
410,33,210,0.1
410,33,212,0.07
410,33,270,0.33
410,33,214,0.02
410,33,215,0.02
410,33,245,0.05
410,33,290,0.05
410,33,291,0.02
410,33,273,0.02
410,33,254,0.05
412,34,338,0.17
412,34,418,0.01
412,34,219,0.01
412,34,220,0.02
412,34,203,0.01
412,34,242,0.02
412,34,206,0.03
412,34,222,0.01
412,34,208,0.01
412,34,400,0.01
412,34,427,0.01
412,34,421,0.02
412,34,277,0.01
412,34,212,0.01
412,34,257,0.01
412,34,342,0.03
412,34,441,0.01
412,34,246,0.01
412,34,291,0.01
412,34,264,0.01
412,34,266,0.01
412,34,248,0.01
412,34,466,0.03
412,34,272,0.01
412,34,408,0.03
412,34,323,0.02
412,34,273,0.22
412,34,254,0.03
412,34,233,0.01
412,34,422,0.03
412,34,356,0.16
412,34,297,0.01
414,33,279,0.03
414,33,220,0.1
414,33,236,0.28
414,33,269,0.1
414,33,349,0.17
414,33,318,0.03
414,33,213,0.14
414,33,240,0.03
414,33,215,0.07
414,33,216,0.03
417,36,467,0
417,36,468,0
417,36,337,0.5
417,36,357,0.01
417,36,338,0.23
417,36,469,0
417,36,470,0
417,36,225,0.08
417,36,471,0
417,36,340,0.01
417,36,472,0
417,36,360,0
417,36,362,0
417,36,473,0
417,36,474,0
417,36,323,0.08
417,36,234,0.07
417,36,364,0
421,39,212,0.13
421,39,240,0.53
421,39,218,0.2
421,39,296,0.13
427,32,315,0.06
427,32,219,0.01
427,32,220,0.02
427,32,203,0.01
427,32,206,0.03
427,32,221,0.13
427,32,274,0.01
427,32,223,0.01
427,32,276,0.1
427,32,239,0.01
427,32,288,0.2
427,32,277,0.03
427,32,212,0.17
427,32,257,0.01
427,32,229,0.02
427,32,278,0.01
427,32,264,0.01
427,32,294,0.01
427,32,266,0.01
427,32,232,0.05
427,32,409,0.01
427,32,254,0.06
