USER_ID,AGE,MERCHANT_ID,Transactions
286,30,311,0.1
286,30,312,0.06
289,27,219,0.24
289,27,220,0.03
289,27,224,0.03
289,27,212,0.1
289,27,290,0.1
289,27,291,0.07
289,27,264,0.03
289,27,272,0.03
289,27,232,0.31
289,27,254,0.03
293,26,396,0.25
293,26,341,0.5
293,26,228,0.25
302,30,397,0.13
302,30,332,0.13
302,30,419,0.13
302,30,207,0.13
302,30,227,0.25
302,30,229,0.25
312,30,205,0.04
312,30,207,0.04
312,30,239,0.04
312,30,445,0.04
312,30,212,0.32
312,30,257,0.07
312,30,446,0.04
312,30,381,0.04
312,30,271,0.11
312,30,264,0.04
312,30,353,0.11
312,30,259,0.04
312,30,273,0.07
312,30,254,0.04
316,28,219,0.02
316,28,205,0
316,28,206,0.14
316,28,208,0.04
316,28,314,0.31
316,28,238,0.01
316,28,209,0.05
316,28,239,0.01
316,28,352,0
316,28,326,0
316,28,227,0
316,28,212,0.05
316,28,213,0.01
316,28,291,0.01
316,28,263,0.01
316,28,264,0.17
316,28,328,0
316,28,258,0
316,28,296,0.05
316,28,273,0.01
316,28,254,0
316,28,312,0.08
320,28,219,0.11
320,28,212,0.56
320,28,229,0.11
320,28,273,0.11
320,28,297,0.11
326,30,220,0.12
326,30,205,0.16
326,30,333,0.04
326,30,222,0.08
326,30,223,0.08
326,30,208,0.04
326,30,270,0.04
326,30,342,0.08
326,30,311,0.36
329,30,402,0.02
329,30,279,0.06
329,30,219,0.04
329,30,220,0.04
329,30,205,0.02
329,30,203,0.06
329,30,242,0.06
329,30,222,0.04
329,30,238,0.1
329,30,212,0.13
329,30,240,0.04
329,30,215,0.04
329,30,229,0.1
329,30,264,0.04
329,30,296,0.17
329,30,254,0.02
334,30,219,0.33
334,30,220,0.03
334,30,205,0.02
334,30,203,0.02
334,30,236,0.02
334,30,206,0.02
334,30,274,0.05
334,30,222,0.03
334,30,209,0.05
334,30,239,0.12
334,30,227,0.03
334,30,212,0.02
334,30,240,0.02
334,30,271,0.03
334,30,273,0.2
334,30,254,0.02
343,26,220,0.04
343,26,205,0.03
343,26,203,0.01
343,26,236,0.15
343,26,207,0.01
343,26,221,0.02
343,26,208,0.01
343,26,238,0.42
343,26,209,0.03
343,26,345,0.02
343,26,239,0.02
343,26,227,0.02
343,26,212,0.01
343,26,240,0.04
343,26,290,0.02
343,26,304,0.04
343,26,229,0.01
343,26,305,0.01
343,26,216,0.01
343,26,232,0.01
343,26,273,0.05
343,26,254,0.03
343,26,313,0.03
344,29,241,0.01
344,29,397,0.01
344,29,279,0.01
344,29,347,0.01
344,29,219,0.03
344,29,220,0.03
344,29,284,0.01
344,29,205,0.01
344,29,203,0.05
344,29,242,0.01
344,29,237,0.01
344,29,223,0.11
344,29,208,0.02
344,29,269,0.02
344,29,224,0.01
344,29,238,0.01
344,29,280,0.02
344,29,209,0.02
344,29,211,0.01
344,29,239,0.06
344,29,227,0.02
344,29,212,0.02
344,29,213,0.01
344,29,214,0.01
344,29,257,0.05
344,29,240,0.01
344,29,215,0.02
344,29,289,0.01
344,29,291,0.01
344,29,229,0.06
344,29,264,0.01
344,29,247,0.03
344,29,385,0.06
344,29,217,0.01
344,29,266,0.01
344,29,388,0.01
344,29,232,0.01
344,29,273,0.18
344,29,254,0.02
344,29,423,0.01
344,29,450,0.01
344,29,367,0.01
345,29,279,0.05
345,29,220,0.02
345,29,207,0.05
345,29,269,0.02
345,29,209,0.02
345,29,384,0.02
345,29,375,0.07
345,29,212,0.12
345,29,240,0.17
345,29,215,0.02
345,29,304,0.1
345,29,229,0.07
345,29,271,0.07
345,29,385,0.02
345,29,295,0.02
345,29,254,0.05
345,29,313,0.07
352,30,202,0.25
352,30,293,0.5
352,30,248,0.25
353,26,374,0.12
353,26,205,0.07
353,26,400,0.29
353,26,243,0.02
353,26,276,0.05
353,26,287,0.02
353,26,288,0.05
353,26,212,0.07
353,26,440,0.12
353,26,266,0.07
353,26,249,0.02
353,26,323,0.02
353,26,296,0.07
359,27,212,0.5
359,27,240,0.33
359,27,407,0.17
365,27,300,0.01
365,27,242,0.01
365,27,276,0.63
365,27,421,0.01
365,27,288,0.23
365,27,319,0.02
365,27,342,0.01
365,27,253,0.02
365,27,343,0.01
365,27,323,0.04
366,30,279,0.02
366,30,347,0
366,30,204,0
366,30,332,0
366,30,203,0
366,30,206,0.01
366,30,207,0
366,30,349,0
366,30,211,0.03
366,30,286,0
366,30,352,0.01
366,30,212,0.01
366,30,213,0.06
366,30,214,0.05
366,30,240,0.52
366,30,215,0.04
366,30,255,0.04
366,30,304,0.01
366,30,283,0.01
366,30,271,0.02
366,30,305,0
366,30,216,0.01
366,30,309,0.03
366,30,217,0.04
366,30,259,0
366,30,254,0
366,30,330,0.01
366,30,369,0.01
366,30,313,0.02
371,26,219,0.05
371,26,203,0.02
371,26,206,0.02
371,26,207,0.02
371,26,223,0.02
371,26,208,0.02
371,26,209,0.23
371,26,211,0.19
371,26,239,0.14
371,26,240,0.07
371,26,291,0.05
371,26,229,0.05
371,26,266,0.02
371,26,254,0.09
373,26,279,0.08
373,26,240,0.69
373,26,255,0.15
373,26,283,0.08
411,28,397,0.01
411,28,206,0.02
411,28,207,0.02
411,28,384,0.01
411,28,211,0.02
411,28,239,0.1
411,28,213,0.03
411,28,240,0.01
411,28,215,0.15
411,28,229,0.1
411,28,264,0.03
411,28,217,0.37
411,28,254,0.1
419,26,374,0.1
419,26,220,0.3
419,26,400,0.1
419,26,427,0.1
419,26,252,0.1
419,26,228,0.3
420,28,219,0.25
420,28,203,0.25
420,28,239,0.25
420,28,213,0.25
423,30,241,0.03
423,30,418,0.01
423,30,219,0.03
423,30,235,0.01
423,30,203,0.01
423,30,222,0.03
423,30,223,0.03
423,30,224,0.07
423,30,314,0.45
423,30,209,0.04
423,30,239,0.01
423,30,257,0.01
423,30,240,0.01
423,30,291,0.01
423,30,229,0.04
423,30,278,0.01
423,30,247,0.03
423,30,328,0.01
423,30,266,0.01
423,30,272,0.01
423,30,232,0.01
423,30,254,0.01
423,30,312,0.18
435,30,276,0.14
435,30,212,0.57
435,30,240,0.14
435,30,264,0.14
445,29,213,0.33
445,29,283,0.67
448,30,219,0.08
448,30,235,0.05
448,30,205,0.08
448,30,237,0.08
448,30,222,0.03
448,30,223,0.05
448,30,208,0.08
448,30,224,0.03
448,30,209,0.03
448,30,239,0.05
448,30,212,0.13
448,30,270,0.03
448,30,213,0.03
448,30,229,0.03
448,30,328,0.13
448,30,272,0.05
448,30,232,0.05
448,30,335,0.03
449,28,346,0.01
449,28,279,0.21
449,28,347,0.01
449,28,204,0.01
449,28,219,0.01
449,28,205,0.03
449,28,236,0.01
449,28,285,0.01
449,28,206,0.01
449,28,224,0.02
449,28,243,0.01
449,28,210,0.01
449,28,211,0.05
449,28,239,0.05
449,28,288,0.01
449,28,212,0.05
449,28,213,0.09
449,28,240,0.06
449,28,215,0.08
449,28,253,0.01
449,28,304,0.09
449,28,283,0.06
449,28,229,0.06
449,28,264,0.01
449,28,355,0.01
449,28,248,0.01
451,28,219,0.01
451,28,205,0.01
451,28,238,0.01
451,28,211,0.03
451,28,239,0.09
451,28,212,0.03
451,28,213,0.13
451,28,240,0.13
451,28,215,0.49
451,28,370,0.01
451,28,217,0.04
451,28,254,0.01
451,28,313,0.03
453,30,220,0.1
453,30,209,0.01
453,30,210,0.01
453,30,276,0.01
453,30,211,0.01
453,30,239,0.01
453,30,286,0.07
453,30,212,0.04
453,30,240,0.03
453,30,229,0.02
453,30,216,0.01
453,30,231,0.09
453,30,273,0.38
453,30,254,0.03
453,30,312,0.2
456,28,270,0.17
456,28,240,0.17
456,28,283,0.17
456,28,305,0.17
456,28,259,0.33
460,28,219,0.03
460,28,220,0.02
460,28,203,0.05
460,28,222,0.03
460,28,211,0.02
460,28,213,0.08
460,28,214,0.17
460,28,240,0.17
460,28,215,0.17
460,28,229,0.02
460,28,217,0.25
462,30,209,0.5
462,30,229,0.25
462,30,254,0.25
464,29,242,0.33
464,29,240,0.33
464,29,229,0.33
465,29,241,0.04
465,29,444,0.04
465,29,205,0.04
465,29,391,0.04
465,29,276,0.09
465,29,239,0.04
465,29,277,0.09
465,29,257,0.04
465,29,228,0.04
465,29,456,0.04
465,29,246,0.13
465,29,291,0.04
465,29,229,0.26
465,29,259,0.04
466,30,269,0.13
466,30,384,0.13
466,30,211,0.13
466,30,239,0.13
466,30,215,0.38
466,30,304,0.13
472,27,220,0.01
472,27,205,0.01
472,27,203,0.01
472,27,236,0.01
472,27,207,0.05
472,27,237,0.01
472,27,238,0.11
472,27,209,0.21
472,27,318,0.01
472,27,281,0.02
472,27,211,0.01
472,27,351,0.03
472,27,227,0.01
472,27,212,0.02
472,27,213,0.06
472,27,214,0.02
472,27,240,0.02
472,27,215,0.21
472,27,283,0.01
472,27,229,0.07
472,27,309,0.03
472,27,217,0.01
472,27,266,0.01
472,27,232,0.01
472,27,267,0.03
472,27,296,0.01
485,26,208,0.05
485,26,209,0.05
485,26,229,0.05
485,26,266,0.05
485,26,273,0.24
485,26,254,0.33
485,26,312,0.05
485,26,356,0.1
485,26,234,0.1
491,26,293,1
505,27,219,0.01
505,27,220,0.01
505,27,203,0.06
505,27,222,0.04
505,27,223,0.01
505,27,224,0.09
505,27,212,0.01
505,27,291,0.21
505,27,229,0.01
505,27,266,0.01
505,27,232,0.01
505,27,273,0.44
505,27,254,0.06
522,28,238,0.18
522,28,209,0.05
522,28,227,0.23
522,28,229,0.18
522,28,271,0.09
522,28,273,0.05
522,28,334,0.23
525,27,279,0.15
525,27,209,0.15
525,27,243,0.11
525,27,240,0.11
525,27,215,0.41
525,27,283,0.04
525,27,254,0.04
534,26,279,0.01
534,26,205,0.39
534,26,236,0
534,26,208,0.01
534,26,269,0
534,26,209,0.05
534,26,211,0.06
534,26,286,0
534,26,215,0.16
534,26,290,0.01
534,26,293,0
534,26,278,0
534,26,216,0.01
534,26,309,0.01
534,26,217,0.02
534,26,310,0.03
534,26,273,0.22
540,29,237,0.07
540,29,223,0.13
540,29,209,0.2
540,29,239,0.07
540,29,498,0.2
540,29,271,0.07
540,29,232,0.07
540,29,356,0.13
540,29,234,0.07
545,28,208,0.5
545,28,232,0.5
550,28,279,0.03
550,28,220,0.02
550,28,205,0.17
550,28,206,0.02
550,28,238,0.06
550,28,209,0.02
550,28,276,0.03
550,28,212,0.09
550,28,257,0.02
550,28,229,0.08
550,28,231,0.02
550,28,500,0.06
550,28,232,0.03
550,28,296,0.02
550,28,273,0.35
550,28,460,0.02
552,28,202,0.1
552,28,220,0.05
552,28,284,0.29
552,28,336,0.05
552,28,239,0.05
552,28,240,0.05
552,28,320,0.05
552,28,229,0.14
552,28,231,0.19
552,28,296,0.05
553,30,241,0.02
553,30,219,0.43
553,30,222,0.02
553,30,209,0.05
553,30,212,0.05
553,30,213,0.02
553,30,257,0.11
553,30,240,0.2
553,30,229,0.05
553,30,327,0.02
553,30,266,0.02
555,28,219,0.59
555,28,205,0.01
555,28,222,0.09
555,28,224,0.07
555,28,247,0.01
555,28,231,0.01
555,28,328,0.03
555,28,272,0.17
561,30,374,0.5
561,30,229,0.25
561,30,254,0.25
565,29,284,0.57
565,29,218,0.43
566,26,228,0.5
566,26,407,0.17
566,26,253,0.17
566,26,246,0.17
569,27,273,1
573,29,251,0
573,29,303,0.02
573,29,279,0.01
573,29,219,0
573,29,202,0
573,29,220,0
573,29,344,0.01
573,29,203,0
573,29,236,0.01
573,29,260,0.02
573,29,242,0
573,29,207,0.02
573,29,238,0
573,29,280,0
573,29,209,0.03
573,29,210,0
573,29,281,0
573,29,211,0.02
573,29,286,0.01
573,29,227,0.01
573,29,212,0.01
573,29,213,0.02
573,29,214,0.01
573,29,240,0.04
573,29,215,0.53
573,29,446,0
573,29,381,0.01
573,29,255,0.01
573,29,283,0.01
573,29,229,0.02
573,29,271,0.01
573,29,307,0
573,29,216,0.01
573,29,231,0.04
573,29,309,0
573,29,258,0.01
573,29,217,0.02
573,29,266,0.01
573,29,273,0.01
573,29,254,0.01
597,28,279,0.13
597,28,220,0.01
597,28,344,0.01
597,28,236,0.01
597,28,207,0.07
597,28,269,0.03
597,28,282,0.1
597,28,256,0.06
597,28,212,0.03
597,28,213,0.04
597,28,240,0.04
597,28,215,0.15
597,28,229,0.11
597,28,355,0.01
597,28,216,0.06
597,28,328,0.03
597,28,371,0.01
597,28,266,0.03
597,28,311,0.04
597,28,324,0.01
603,29,220,0.02
603,29,207,0.02
603,29,349,0.05
603,29,282,0.05
603,29,213,0.26
603,29,215,0.05
603,29,255,0.02
603,29,283,0.07
603,29,371,0.02
603,29,218,0.02
603,29,259,0.02
603,29,369,0.41
610,26,219,0.4
610,26,203,0.2
610,26,222,0.2
610,26,212,0.1
610,26,257,0.1
611,26,285,1
615,30,236,0.13
615,30,207,0.25
615,30,211,0.25
615,30,213,0.25
615,30,240,0.13
626,29,456,1
635,30,288,0.24
635,30,277,0.06
635,30,212,0.24
635,30,257,0.06
635,30,229,0.06
635,30,264,0.06
635,30,248,0.06
635,30,295,0.06
635,30,254,0.18
637,28,337,0.09
637,28,338,0.02
637,28,279,0.02
637,28,219,0.02
637,28,242,0.04
637,28,206,0.11
637,28,396,0.04
637,28,207,0.02
637,28,274,0.02
637,28,208,0.04
637,28,225,0.07
637,28,209,0.04
637,28,239,0.04
637,28,252,0.04
637,28,227,0.02
637,28,212,0.09
637,28,213,0.02
637,28,215,0.04
637,28,246,0.04
637,28,247,0.02
637,28,232,0.04
637,28,408,0.02
637,28,254,0.07
641,27,279,0.25
641,27,219,0.5
641,27,223,0.25
643,26,337,0.03
643,26,338,0.01
643,26,284,0.03
643,26,205,0.07
643,26,203,0.04
643,26,223,0.01
643,26,208,0.09
643,26,314,0.04
643,26,210,0.01
643,26,212,0.01
643,26,319,0.01
643,26,432,0.01
643,26,253,0.03
643,26,291,0.04
643,26,229,0.19
643,26,264,0.01
643,26,266,0.01
643,26,322,0.01
643,26,273,0.24
643,26,312,0.04
659,30,303,0.04
659,30,279,0.11
659,30,347,0.02
659,30,204,0.03
659,30,344,0.02
659,30,207,0.04
659,30,280,0
659,30,209,0
659,30,210,0.02
659,30,211,0.06
659,30,227,0
659,30,213,0.18
659,30,214,0.01
659,30,240,0.07
659,30,215,0.02
659,30,255,0.01
659,30,229,0.04
659,30,271,0
659,30,247,0.02
659,30,385,0.04
659,30,231,0
659,30,309,0
659,30,371,0.01
659,30,217,0.07
659,30,266,0.01
659,30,248,0
659,30,372,0
659,30,259,0.06
659,30,267,0.03
659,30,273,0.01
659,30,330,0
659,30,389,0
661,30,219,0.19
661,30,514,0.06
661,30,320,0.06
661,30,229,0.06
661,30,271,0.06
661,30,247,0.06
661,30,272,0.06
661,30,273,0.44
666,26,348,0.5
666,26,344,0.5
668,26,219,0.16
668,26,202,0.01
668,26,220,0.01
668,26,222,0.01
668,26,208,0.01
668,26,227,0.01
668,26,212,0.43
668,26,229,0.01
668,26,271,0.01
668,26,216,0.01
668,26,266,0.01
668,26,273,0.07
668,26,254,0.03
668,26,312,0.17
670,30,279,0.19
670,30,347,0.1
670,30,219,0.01
670,30,236,0.01
670,30,269,0.01
670,30,224,0.02
670,30,209,0.03
670,30,282,0.01
670,30,212,0.05
670,30,270,0.03
670,30,213,0.02
670,30,215,0.05
670,30,255,0.11
670,30,304,0.05
670,30,283,0.18
670,30,229,0.05
670,30,305,0.01
670,30,307,0.02
670,30,216,0.05
670,30,272,0.02
670,30,254,0.01
671,29,219,0.14
671,29,274,0.18
671,29,223,0.09
671,29,209,0.05
671,29,211,0.05
671,29,257,0.05
671,29,240,0.09
671,29,291,0.05
671,29,271,0.05
671,29,266,0.05
671,29,248,0.23
682,29,220,0.03
682,29,205,0.14
682,29,236,0.14
682,29,238,0.41
682,29,209,0.17
682,29,216,0.1
700,30,219,0.07
700,30,202,0.01
700,30,205,0.01
700,30,203,0.05
700,30,285,0.05
700,30,206,0.14
700,30,222,0.01
700,30,314,0.02
700,30,209,0.01
700,30,386,0.01
700,30,276,0.01
700,30,211,0.01
700,30,239,0.03
700,30,212,0.01
700,30,382,0.01
700,30,291,0.01
700,30,229,0.08
700,30,327,0.01
700,30,247,0.08
700,30,306,0.01
700,30,232,0.04
700,30,273,0.11
700,30,254,0.01
700,30,311,0.07
700,30,312,0.08
700,30,233,0.05
717,27,279,0.01
717,27,204,0.01
717,27,220,0.02
717,27,284,0.04
717,27,344,0.01
717,27,203,0
717,27,236,0.06
717,27,207,0.01
717,27,223,0
717,27,269,0.13
717,27,349,0.01
717,27,336,0
717,27,210,0.01
717,27,281,0
717,27,211,0.02
717,27,226,0.14
717,27,286,0.01
717,27,282,0
717,27,261,0.01
717,27,227,0
717,27,213,0.09
717,27,214,0.01
717,27,240,0.02
717,27,215,0.07
717,27,289,0.01
717,27,255,0.01
717,27,382,0.03
717,27,283,0
717,27,229,0.01
717,27,271,0
717,27,306,0.02
717,27,355,0.01
717,27,371,0.02
717,27,217,0.01
717,27,218,0
717,27,266,0.01
717,27,267,0.01
717,27,273,0
717,27,312,0.07
717,27,422,0.01
717,27,369,0.07
718,28,251,0.01
718,28,279,0.04
718,28,220,0.03
718,28,236,0.01
718,28,207,0.06
718,28,243,0.01
718,28,210,0.01
718,28,239,0.04
718,28,212,0.15
718,28,213,0.01
718,28,240,0.08
718,28,304,0.01
718,28,283,0.06
718,28,229,0.12
718,28,306,0.03
718,28,248,0.05
718,28,254,0.1
718,28,312,0.15
718,28,233,0.01
721,30,279,0.22
721,30,204,0.03
721,30,348,0.03
721,30,203,0.03
721,30,207,0.02
721,30,269,0.02
721,30,209,0.06
721,30,210,0.02
721,30,282,0.05
721,30,227,0.05
721,30,213,0.08
721,30,214,0.02
721,30,215,0.34
721,30,289,0.03
721,30,283,0.02
721,30,229,0.02
724,30,268,0.01
724,30,205,0.03
724,30,236,0.07
724,30,260,0.01
724,30,206,0.03
724,30,221,0.01
724,30,281,0.01
724,30,211,0.21
724,30,256,0.07
724,30,213,0.09
724,30,240,0.14
724,30,215,0.05
724,30,293,0.01
724,30,229,0.09
724,30,271,0.01
724,30,217,0.1
724,30,254,0.07
728,30,492,0.04
728,30,399,0.04
728,30,288,0.43
728,30,246,0.04
728,30,294,0.29
728,30,484,0.04
728,30,259,0.07
728,30,267,0.04
728,30,299,0.04
731,29,284,0.4
731,29,248,0.07
731,29,312,0.53
735,27,203,0.07
735,27,242,0.04
735,27,208,0.7
735,27,209,0.07
735,27,239,0.07
735,27,212,0.04
740,28,338,0.01
740,28,242,0.01
740,28,225,0.03
740,28,243,0.01
740,28,318,0.02
740,28,210,0.01
740,28,276,0.13
740,28,239,0.01
740,28,421,0.01
740,28,431,0.05
740,28,287,0.01
740,28,288,0.14
740,28,212,0.11
740,28,341,0.05
740,28,483,0.02
740,28,228,0.05
740,28,253,0.02
740,28,246,0.05
740,28,271,0.03
740,28,264,0.01
740,28,321,0.08
740,28,259,0.01
740,28,408,0.03
740,28,296,0.09
740,28,273,0.01
740,28,234,0.03
743,30,491,0.01
743,30,220,0.02
743,30,203,0.02
743,30,211,0.06
743,30,421,0.01
743,30,351,0.06
743,30,227,0.02
743,30,213,0.01
743,30,214,0.02
743,30,240,0.04
743,30,215,0.03
743,30,309,0.01
743,30,267,0.03
743,30,312,0.1
743,30,369,0.58
754,29,207,0.75
754,29,212,0.25
758,28,242,0.13
758,28,276,0.08
758,28,288,0.13
758,28,212,0.67
760,30,219,0.34
760,30,222,0.07
760,30,212,0.38
